Logic,Fast_EMA,Slow_EMA,Total_Ret_Pct,CAGR_Pct,Alpha_Pct,Max_DD_Pct,Sharpe,Sortino,Calmar,Win_Rate_Pct,Profit_Factor,Expectancy_Pct,Total_Trades,Avg_Hold_Hours,Exposure_Pct,Fees_Applied_Pct,Pos_Months,M_Jan,M_Feb,M_Mar,M_Apr,M_May,M_Jun,M_Jul,M_Aug
EMA_CROSS_LONG_ONLY,126,211,6.82,10.88,25.5,29.56,0.47,0.47,0.37,35.71,1.35,0.77,14,197.8,49.45,1.4,3,-0.09,-5.44,-9.18,5.88,-6.26,-6.3,8.49,23.39
EMA_CROSS_SAR,126,211,23.84,39.72,42.52,45.36,0.86,1.16,0.88,25.0,1.75,1.82,28,200.0,100.0,2.8,5,19.63,5.93,-23.94,4.22,-2.09,8.49,-0.87,17.08
EMA_CROSS_LONG_ONLY,126,212,6.2,9.87,24.88,29.74,0.44,0.44,0.33,35.71,1.32,0.73,14,197.7,49.43,1.4,3,-0.09,-5.18,-9.18,5.88,-6.26,-6.8,8.49,22.98
EMA_CROSS_SAR,126,212,22.41,37.2,41.08,45.06,0.83,1.12,0.83,25.0,1.73,1.78,28,200.0,100.0,2.8,5,19.63,6.51,-23.94,4.22,-2.09,7.34,-0.87,16.31
EMA_CROSS_LONG_ONLY,126,213,4.61,7.31,23.29,31.02,0.38,0.38,0.24,31.25,1.26,0.54,16,172.7,49.34,1.6,3,-0.09,-5.18,-9.18,5.99,-6.26,-8.59,8.49,23.4
EMA_CROSS_SAR,126,213,18.99,31.25,37.66,44.95,0.76,1.02,0.7,21.88,1.65,1.46,32,175.0,100.0,3.2,5,19.63,6.51,-23.94,4.43,-2.09,3.44,-0.87,17.09
EMA_CROSS_LONG_ONLY,126,214,4.78,7.57,23.45,31.08,0.38,0.38,0.24,33.33,1.27,0.59,15,183.9,49.25,1.5,3,-0.09,-4.79,-9.81,5.99,-6.26,-8.4,8.49,23.69
EMA_CROSS_SAR,126,214,19.23,31.67,37.91,45.28,0.76,1.02,0.7,23.33,1.66,1.57,30,186.7,100.0,3.0,5,19.63,7.38,-24.99,4.43,-2.09,3.77,-0.87,17.65
EMA_CROSS_LONG_ONLY,126,215,4.78,7.58,23.46,31.07,0.38,0.38,0.24,33.33,1.27,0.59,15,183.8,49.23,1.5,3,-0.09,-4.18,-10.01,5.99,-6.26,-8.77,8.49,23.69
EMA_CROSS_SAR,126,215,19.23,31.67,37.9,44.82,0.76,1.02,0.71,23.33,1.66,1.58,30,186.7,100.0,3.0,5,19.63,8.75,-25.33,4.43,-2.09,2.92,-0.87,17.65
EMA_CROSS_LONG_ONLY,126,216,5.27,8.37,23.95,30.53,0.4,0.41,0.27,33.33,1.28,0.62,15,183.9,49.25,1.5,3,-0.09,-4.18,-9.12,5.99,-6.26,-8.95,8.38,23.43
EMA_CROSS_SAR,126,216,20.37,33.64,39.04,43.73,0.79,1.06,0.77,23.33,1.67,1.61,30,186.7,100.0,3.0,5,19.63,8.75,-23.85,4.43,-2.09,2.52,-1.07,17.16
EMA_CROSS_LONG_ONLY,126,217,3.84,6.08,22.52,31.48,0.34,0.34,0.19,33.33,1.23,0.54,15,183.7,49.2,1.5,3,-0.09,-4.31,-9.12,5.99,-6.26,-10.07,8.38,23.43
EMA_CROSS_SAR,126,217,17.08,27.98,35.76,43.88,0.71,0.96,0.64,23.33,1.62,1.51,30,186.7,100.0,3.0,4,19.63,8.46,-23.85,4.43,-2.09,-0.01,-1.07,17.16
EMA_CROSS_LONG_ONLY,126,218,4.03,6.37,22.7,31.36,0.35,0.35,0.2,33.33,1.24,0.55,15,183.6,49.18,1.5,3,-0.09,-4.65,-9.12,5.56,-5.65,-9.83,8.38,23.44
EMA_CROSS_SAR,126,218,17.5,28.69,36.17,43.99,0.72,0.97,0.65,23.33,1.63,1.51,30,186.7,100.0,3.0,5,19.63,7.7,-23.85,3.59,-0.8,0.53,-1.07,17.18
EMA_CROSS_LONG_ONLY,126,219,4.4,6.96,23.07,31.24,0.37,0.37,0.22,33.33,1.25,0.57,15,183.5,49.14,1.5,4,0.07,-4.65,-9.12,5.65,-5.65,-9.87,8.38,23.66
EMA_CROSS_SAR,126,219,18.34,30.13,37.01,43.9,0.74,1.0,0.69,23.33,1.65,1.54,30,186.7,100.0,3.0,5,20.01,7.7,-23.85,3.76,-0.8,0.41,-1.07,17.59
EMA_CROSS_LONG_ONLY,126,220,4.75,7.53,23.43,31.41,0.38,0.38,0.24,33.33,1.26,0.59,15,183.5,49.16,1.5,4,0.07,-5.07,-8.9,5.65,-5.65,-9.93,8.38,24.4
EMA_CROSS_SAR,126,220,19.15,31.53,37.82,44.12,0.76,1.02,0.71,23.33,1.66,1.56,30,186.7,100.0,3.0,5,20.01,6.76,-23.47,3.76,-0.8,0.29,-1.07,19.0
EMA_CROSS_LONG_ONLY,126,221,4.06,6.43,22.74,31.86,0.35,0.35,0.2,33.33,1.24,0.55,15,183.5,49.14,1.5,4,0.07,-5.26,-9.58,5.65,-5.65,-9.66,8.38,24.4
EMA_CROSS_SAR,126,221,17.58,28.82,36.25,45.18,0.72,0.97,0.64,23.33,1.63,1.52,30,186.7,100.0,3.0,5,20.01,6.33,-24.62,3.76,-0.8,0.88,-1.07,19.0
EMA_CROSS_LONG_ONLY,126,222,4.5,7.12,23.17,31.77,0.37,0.37,0.22,33.33,1.26,0.58,15,183.5,49.16,1.5,4,0.07,-5.26,-9.58,5.65,-5.65,-9.54,8.38,24.74
EMA_CROSS_SAR,126,222,18.56,30.51,37.23,45.18,0.75,1.0,0.68,23.33,1.65,1.55,30,186.7,100.0,3.0,5,20.01,6.33,-24.62,3.76,-0.8,1.16,-1.07,19.66
EMA_CROSS_LONG_ONLY,126,223,5.28,8.38,23.96,31.26,0.4,0.4,0.27,33.33,1.28,0.63,15,183.5,49.14,1.5,4,0.07,-5.26,-9.23,5.78,-5.55,-9.42,8.38,24.74
EMA_CROSS_SAR,126,223,20.35,33.6,39.02,44.49,0.79,1.06,0.76,23.33,1.68,1.6,30,186.7,100.0,3.0,5,20.01,6.31,-24.02,4.02,-0.6,1.42,-1.07,19.66
EMA_CROSS_LONG_ONLY,126,224,4.89,7.76,23.57,31.96,0.39,0.39,0.24,35.71,1.27,0.65,14,196.4,49.09,1.4,4,0.07,-6.16,-9.23,5.78,-5.2,-9.92,8.24,25.85
EMA_CROSS_SAR,126,224,19.34,31.85,38.01,45.14,0.76,1.03,0.71,25.0,1.67,1.67,28,200.0,100.0,2.8,6,20.01,4.3,-24.02,4.02,0.15,0.31,-1.31,21.68
EMA_CROSS_LONG_ONLY,126,225,4.32,6.84,22.99,31.84,0.36,0.36,0.21,35.71,1.25,0.61,14,196.4,49.11,1.4,4,0.07,-6.16,-9.23,5.78,-5.2,-9.76,8.24,24.93
EMA_CROSS_SAR,126,225,18.03,29.61,36.71,45.14,0.73,0.99,0.66,25.0,1.65,1.63,28,200.0,100.0,2.8,6,20.01,4.3,-24.02,4.02,0.15,0.67,-1.31,19.92
EMA_CROSS_LONG_ONLY,126,226,4.08,6.45,22.75,31.99,0.35,0.35,0.2,35.71,1.24,0.59,14,196.3,49.07,1.4,4,0.07,-6.07,-9.23,5.78,-5.2,-10.05,8.24,24.93
EMA_CROSS_SAR,126,226,17.49,28.68,36.17,45.03,0.72,0.97,0.64,25.0,1.64,1.62,28,200.0,100.0,2.8,6,20.01,4.5,-24.02,4.02,0.15,0.01,-1.31,19.92
EMA_CROSS_LONG_ONLY,126,227,4.53,7.17,23.2,31.7,0.37,0.37,0.23,35.71,1.26,0.63,14,196.4,49.11,1.4,4,0.07,-6.07,-8.7,5.78,-5.09,-10.29,8.24,24.93
EMA_CROSS_SAR,126,227,18.51,30.44,37.19,44.26,0.75,1.0,0.69,25.0,1.65,1.64,28,200.0,100.0,2.8,5,20.01,4.5,-23.12,4.02,0.37,-0.51,-1.31,19.92
EMA_CROSS_LONG_ONLY,126,228,4.56,7.23,23.24,31.63,0.37,0.37,0.23,35.71,1.26,0.63,14,196.4,49.11,1.4,4,0.07,-5.94,-8.7,5.7,-5.09,-10.24,8.24,24.84
EMA_CROSS_SAR,126,228,18.6,30.58,37.28,44.2,0.75,1.0,0.69,25.0,1.66,1.65,28,200.0,100.0,2.8,5,20.01,4.78,-23.12,3.85,0.37,-0.4,-1.31,19.75
EMA_CROSS_LONG_ONLY,126,229,4.35,6.88,23.02,31.77,0.36,0.37,0.22,35.71,1.25,0.61,14,196.3,49.07,1.4,4,0.07,-6.04,-8.7,5.7,-5.48,-9.96,8.24,24.84
EMA_CROSS_SAR,126,229,18.1,29.73,36.78,44.77,0.74,0.99,0.66,25.0,1.65,1.63,28,200.0,100.0,2.8,5,20.01,4.56,-23.12,3.85,-0.44,0.2,-1.31,19.75
EMA_CROSS_LONG_ONLY,126,230,2.21,3.47,20.88,33.17,0.27,0.28,0.1,35.71,1.18,0.47,14,196.2,49.05,1.4,4,0.07,-6.04,-9.4,5.7,-5.48,-11.13,8.24,24.84
EMA_CROSS_SAR,126,230,13.31,21.59,31.99,45.61,0.63,0.84,0.47,25.0,1.57,1.48,28,200.0,100.0,2.8,4,20.01,4.56,-24.29,3.85,-0.44,-2.38,-1.31,19.75
EMA_CROSS_LONG_ONLY,126,231,0.59,0.92,19.27,34.23,0.2,0.21,0.03,33.33,1.13,0.33,15,182.9,48.98,1.5,4,0.41,-6.0,-9.4,5.7,-5.48,-12.88,8.24,24.84
EMA_CROSS_SAR,126,231,9.84,15.81,28.51,46.63,0.54,0.73,0.34,23.33,1.5,1.28,30,186.7,100.0,3.0,4,20.83,4.66,-24.29,3.85,-0.44,-6.11,-1.31,19.75
EMA_CROSS_LONG_ONLY,126,232,-1.26,-1.96,17.42,35.05,0.12,0.13,-0.06,33.33,1.08,0.21,15,182.9,48.98,1.5,4,0.41,-6.15,-9.45,5.7,-6.18,-13.01,7.84,24.39
EMA_CROSS_SAR,126,232,5.85,9.3,24.52,48.13,0.44,0.6,0.19,23.33,1.44,1.15,30,186.7,100.0,3.0,4,20.83,4.33,-24.39,3.85,-1.91,-6.4,-2.04,18.89
EMA_CROSS_LONG_ONLY,126,233,-1.13,-1.76,17.55,34.97,0.13,0.13,-0.05,33.33,1.08,0.21,15,182.8,48.96,1.5,4,0.41,-6.15,-9.84,5.56,-6.18,-12.41,7.84,24.39
EMA_CROSS_SAR,126,233,6.12,9.73,24.79,48.0,0.45,0.61,0.2,23.33,1.44,1.16,30,186.7,100.0,3.0,4,20.83,4.33,-25.03,3.58,-1.91,-5.12,-2.04,18.89
EMA_CROSS_LONG_ONLY,126,234,0.91,1.43,19.59,33.64,0.22,0.22,0.04,31.25,1.14,0.32,16,171.1,48.89,1.6,4,0.41,-6.15,-9.84,5.56,-5.86,-10.94,7.84,24.43
EMA_CROSS_SAR,126,234,10.64,17.14,29.32,46.82,0.56,0.76,0.37,21.88,1.52,1.22,32,175.0,100.0,3.2,4,20.83,4.33,-25.03,3.58,-1.22,-1.81,-2.04,18.96
EMA_CROSS_LONG_ONLY,126,235,2.69,4.25,21.37,32.47,0.29,0.29,0.13,33.33,1.2,0.46,15,181.7,48.68,1.5,4,0.41,-5.18,-9.84,5.56,-5.18,-10.92,7.84,24.43
EMA_CROSS_SAR,126,235,14.46,23.53,33.14,44.94,0.65,0.88,0.52,23.33,1.59,1.42,30,186.7,100.0,3.0,5,20.83,6.48,-25.03,3.58,0.2,-1.88,-2.04,18.96
EMA_CROSS_LONG_ONLY,126,236,3.22,5.08,21.89,32.13,0.32,0.32,0.16,33.33,1.22,0.49,15,181.5,48.61,1.5,4,0.41,-5.18,-9.84,5.95,-5.18,-10.8,7.84,24.43
EMA_CROSS_SAR,126,236,15.63,25.51,34.31,44.53,0.68,0.91,0.57,23.33,1.61,1.45,30,186.7,100.0,3.0,5,20.83,6.48,-25.03,4.35,0.2,-1.6,-2.04,18.96
EMA_CROSS_LONG_ONLY,126,237,2.59,4.08,21.27,31.61,0.29,0.29,0.13,35.71,1.2,0.48,14,194.2,48.55,1.4,4,0.41,-5.18,-10.31,5.95,-5.33,-9.5,7.84,22.74
EMA_CROSS_SAR,126,237,14.11,22.94,32.79,45.29,0.64,0.87,0.51,25.0,1.59,1.52,28,200.0,100.0,2.8,5,20.83,6.48,-25.82,4.35,-0.12,1.15,-2.04,15.77
EMA_CROSS_LONG_ONLY,126,238,2.62,4.12,21.29,31.6,0.29,0.29,0.13,35.71,1.2,0.48,14,194.2,48.55,1.4,4,0.41,-5.29,-9.9,6.25,-5.29,-10.09,7.84,22.74
EMA_CROSS_SAR,126,238,14.17,23.03,32.84,44.55,0.65,0.87,0.52,25.0,1.59,1.53,28,200.0,100.0,2.8,4,20.83,6.24,-25.13,4.93,-0.02,-0.15,-2.04,15.77
EMA_CROSS_LONG_ONLY,126,239,1.84,2.9,20.52,32.11,0.26,0.26,0.09,28.57,1.18,0.43,14,194.4,48.59,1.4,4,0.41,-5.29,-10.58,6.25,-5.29,-10.09,7.84,22.74
EMA_CROSS_SAR,126,239,12.46,20.16,31.14,45.37,0.61,0.81,0.44,21.43,1.56,1.48,28,200.0,100.0,2.8,4,20.83,6.24,-26.25,4.93,-0.02,-0.15,-2.04,15.77
EMA_CROSS_LONG_ONLY,126,240,2.44,3.84,21.12,31.71,0.28,0.28,0.12,28.57,1.2,0.46,14,194.0,48.5,1.4,4,0.41,-4.23,-10.58,6.25,-5.29,-9.73,6.86,22.74
EMA_CROSS_SAR,126,240,13.75,22.33,32.43,44.16,0.64,0.86,0.51,21.43,1.59,1.51,28,200.0,100.0,2.8,5,20.83,8.61,-26.25,4.93,-0.02,0.63,-3.83,15.77
EMA_CROSS_LONG_ONLY,126,241,2.85,4.49,21.52,31.74,0.3,0.3,0.14,28.57,1.21,0.49,14,194.1,48.52,1.4,4,0.41,-4.27,-10.58,6.25,-5.22,-9.81,6.86,23.28
EMA_CROSS_SAR,126,241,14.66,23.86,33.33,44.11,0.66,0.88,0.54,21.43,1.61,1.54,28,200.0,100.0,2.8,6,20.83,8.53,-26.25,4.93,0.13,0.46,-3.83,16.79
EMA_CROSS_LONG_ONLY,126,242,3.56,5.63,22.24,31.27,0.33,0.33,0.18,28.57,1.24,0.54,14,194.1,48.54,1.4,4,0.41,-4.54,-10.08,6.55,-5.27,-9.62,6.86,23.28
EMA_CROSS_SAR,126,242,16.26,26.58,34.94,43.56,0.69,0.93,0.61,21.43,1.64,1.59,28,200.0,100.0,2.8,6,20.83,7.9,-25.43,5.53,0.01,0.87,-3.83,16.79
EMA_CROSS_LONG_ONLY,126,243,4.6,7.29,23.28,30.63,0.37,0.37,0.24,28.57,1.28,0.61,14,194.2,48.55,1.4,4,0.41,-3.54,-10.08,6.55,-5.39,-9.62,6.86,23.37
EMA_CROSS_SAR,126,243,18.59,30.57,37.27,42.51,0.75,1.0,0.72,21.43,1.68,1.66,28,200.0,100.0,2.8,5,20.83,10.17,-25.43,5.53,-0.23,0.87,-3.83,16.96
EMA_CROSS_LONG_ONLY,126,244,5.05,8.01,23.73,30.33,0.39,0.39,0.26,28.57,1.3,0.63,14,194.0,48.5,1.4,3,-0.03,-2.59,-10.08,6.55,-5.39,-9.73,6.86,23.37
EMA_CROSS_SAR,126,244,19.6,32.31,38.28,41.38,0.77,1.03,0.78,21.43,1.7,1.7,28,200.0,100.0,2.8,5,19.78,12.34,-25.43,5.53,-0.23,0.64,-3.83,16.96
EMA_CROSS_LONG_ONLY,126,245,5.56,8.84,24.24,30.01,0.41,0.41,0.29,28.57,1.32,0.67,14,194.1,48.52,1.4,3,-0.03,-2.48,-8.87,6.55,-5.4,-10.59,6.86,23.4
EMA_CROSS_SAR,126,245,20.74,34.29,39.42,40.07,0.79,1.07,0.86,21.43,1.73,1.72,28,200.0,100.0,2.8,4,19.78,12.59,-23.42,5.53,-0.26,-1.29,-3.83,17.02
EMA_CROSS_LONG_ONLY,126,246,8.02,12.83,26.7,28.38,0.52,0.52,0.45,38.46,1.43,0.9,13,208.8,48.48,1.3,3,-0.03,0.0,-8.68,6.76,-5.4,-11.15,6.86,23.4
EMA_CROSS_SAR,126,246,26.26,44.02,44.94,37.33,0.91,1.23,1.18,26.92,1.86,2.01,26,215.4,100.0,2.6,4,19.78,18.24,-23.09,5.95,-0.26,-2.52,-3.83,17.02
EMA_CROSS_LONG_ONLY,126,247,8.02,12.83,26.7,28.38,0.52,0.52,0.45,38.46,1.43,0.9,13,208.8,48.48,1.3,3,-0.03,0.0,-8.68,6.76,-5.4,-11.15,6.86,23.4
EMA_CROSS_SAR,126,247,26.26,44.02,44.94,37.33,0.91,1.23,1.18,26.92,1.86,2.01,26,215.4,100.0,2.6,4,19.78,18.24,-23.09,5.95,-0.26,-2.52,-3.83,17.02
EMA_CROSS_LONG_ONLY,126,248,6.98,11.13,25.66,29.07,0.47,0.47,0.38,38.46,1.38,0.83,13,208.8,48.48,1.3,3,-0.03,0.0,-9.16,6.76,-5.4,-11.54,6.86,23.4
EMA_CROSS_SAR,126,248,23.84,39.73,42.52,38.53,0.86,1.16,1.03,26.92,1.81,1.94,26,215.4,100.0,2.6,4,19.78,18.24,-23.9,5.95,-0.26,-3.38,-3.83,17.02
EMA_CROSS_LONG_ONLY,126,249,6.23,9.92,24.91,29.57,0.44,0.44,0.34,38.46,1.35,0.78,13,208.8,48.48,1.3,3,-0.03,0.0,-9.16,7.05,-5.29,-12.49,6.84,23.4
EMA_CROSS_SAR,126,249,22.1,36.66,40.78,39.4,0.82,1.11,0.93,26.92,1.77,1.89,26,215.4,100.0,2.6,4,19.78,18.24,-23.9,6.53,-0.02,-5.44,-3.87,17.02
EMA_CROSS_LONG_ONLY,126,250,6.09,9.69,24.77,29.67,0.44,0.44,0.33,38.46,1.34,0.77,13,208.9,48.5,1.3,3,-0.03,0.0,-9.52,7.05,-5.06,-12.49,6.84,23.43
EMA_CROSS_SAR,126,250,21.78,36.11,40.46,39.55,0.82,1.1,0.91,26.92,1.76,1.87,26,215.4,100.0,2.6,5,19.78,18.24,-24.5,6.53,0.47,-5.44,-3.87,17.08
EMA_CROSS_LONG_ONLY,127,128,3.93,6.22,22.61,29.36,0.35,0.34,0.21,29.41,1.22,0.52,17,156.9,47.64,1.7,4,0.25,-9.66,-4.03,0.61,-3.93,-7.11,7.65,23.73
EMA_CROSS_SAR,127,128,18.47,30.35,37.14,46.7,0.74,1.0,0.65,20.59,1.58,1.38,34,164.7,100.0,3.4,4,20.41,-3.02,-14.84,-5.58,2.86,6.75,-2.23,17.54
EMA_CROSS_LONG_ONLY,127,129,3.8,6.01,22.47,29.47,0.34,0.34,0.2,29.41,1.21,0.51,17,156.9,47.64,1.7,4,0.25,-9.66,-4.08,0.51,-3.93,-7.11,7.68,23.73
EMA_CROSS_SAR,127,129,18.16,29.83,36.84,46.86,0.74,0.99,0.64,20.59,1.58,1.38,34,164.7,100.0,3.4,4,20.41,-3.02,-14.92,-5.78,2.86,6.75,-2.19,17.54
EMA_CROSS_LONG_ONLY,127,130,4.74,7.51,23.42,29.36,0.38,0.37,0.26,29.41,1.24,0.57,17,157.3,47.75,1.7,4,0.66,-9.66,-3.95,0.11,-3.93,-7.11,8.49,23.73
EMA_CROSS_SAR,127,130,20.32,33.56,39.0,47.14,0.79,1.06,0.71,20.59,1.61,1.43,34,164.7,100.0,3.4,4,21.42,-3.02,-14.69,-6.53,2.86,6.75,-0.7,17.54
EMA_CROSS_LONG_ONLY,127,131,4.97,7.88,23.64,29.2,0.39,0.38,0.27,29.41,1.24,0.58,17,157.5,47.82,1.7,4,0.66,-9.66,-3.95,0.34,-3.93,-7.11,8.87,23.28
EMA_CROSS_SAR,127,131,20.84,34.46,39.52,46.9,0.8,1.07,0.73,20.59,1.61,1.45,34,164.7,100.0,3.4,4,21.42,-3.02,-14.69,-6.1,2.86,6.75,-0.0,16.69
EMA_CROSS_LONG_ONLY,127,132,2.44,3.85,21.12,31.16,0.29,0.28,0.12,31.25,1.18,0.47,16,167.9,47.98,1.6,4,0.65,-9.26,-3.95,0.45,-5.18,-8.99,9.28,23.28
EMA_CROSS_SAR,127,132,14.96,24.38,33.64,47.69,0.66,0.89,0.51,21.88,1.54,1.38,32,175.0,100.0,3.2,5,21.4,-2.16,-14.69,-5.9,0.22,2.43,0.65,16.69
EMA_CROSS_LONG_ONLY,127,133,2.21,3.47,20.88,31.32,0.28,0.27,0.11,31.25,1.17,0.45,16,167.9,47.98,1.6,4,0.65,-9.26,-3.95,0.1,-5.18,-8.99,9.4,23.28
EMA_CROSS_SAR,127,133,14.44,23.48,33.11,48.04,0.65,0.88,0.49,21.88,1.53,1.36,32,175.0,100.0,3.2,5,21.4,-2.16,-14.69,-6.54,0.22,2.43,0.87,16.69
EMA_CROSS_LONG_ONLY,127,134,2.16,3.4,20.83,31.45,0.28,0.27,0.11,31.25,1.17,0.45,16,168.0,48.0,1.6,4,0.46,-9.26,-3.95,0.1,-5.18,-8.99,9.4,23.46
EMA_CROSS_SAR,127,134,14.33,23.3,33.0,48.04,0.65,0.87,0.49,21.88,1.53,1.36,32,175.0,100.0,3.2,5,20.93,-2.16,-14.69,-6.54,0.22,2.43,0.87,17.03
EMA_CROSS_LONG_ONLY,127,135,2.92,4.61,21.6,30.93,0.31,0.3,0.15,31.25,1.19,0.5,16,168.1,48.02,1.6,4,0.46,-9.26,-3.42,0.31,-5.18,-8.99,9.4,23.46
EMA_CROSS_SAR,127,135,16.05,26.22,34.73,47.26,0.69,0.93,0.55,21.88,1.55,1.41,32,175.0,100.0,3.2,5,20.93,-2.16,-13.76,-6.16,0.22,2.43,0.87,17.03
EMA_CROSS_LONG_ONLY,127,136,3.57,5.64,22.24,30.49,0.33,0.33,0.18,31.25,1.21,0.54,16,168.2,48.07,1.6,4,0.46,-9.26,-3.42,0.92,-5.15,-8.99,9.38,23.45
EMA_CROSS_SAR,127,136,17.5,28.7,36.18,46.57,0.72,0.97,0.62,21.88,1.58,1.45,32,175.0,100.0,3.2,5,20.92,-2.16,-13.76,-5.0,0.29,2.43,0.84,17.01
EMA_CROSS_LONG_ONLY,127,137,3.77,5.96,22.45,30.35,0.34,0.33,0.2,31.25,1.22,0.55,16,168.4,48.11,1.6,4,0.66,-9.26,-3.42,0.92,-5.15,-8.99,9.38,23.45
EMA_CROSS_SAR,127,137,17.97,29.5,36.64,46.57,0.73,0.98,0.63,21.88,1.58,1.46,32,175.0,100.0,3.2,5,21.4,-2.16,-13.76,-5.0,0.29,2.43,0.84,17.01
EMA_CROSS_LONG_ONLY,127,138,4.59,7.27,23.26,29.8,0.37,0.37,0.24,31.25,1.24,0.59,16,168.5,48.14,1.6,4,0.66,-9.26,-3.42,1.72,-5.15,-8.99,9.38,23.45
EMA_CROSS_SAR,127,138,19.83,32.71,38.5,45.73,0.77,1.04,0.72,21.88,1.61,1.51,32,175.0,100.0,3.2,5,21.4,-2.16,-13.76,-3.5,0.29,2.43,0.84,17.01
EMA_CROSS_LONG_ONLY,127,139,5.33,8.47,24.01,29.3,0.4,0.4,0.29,31.25,1.26,0.64,16,168.3,48.09,1.6,4,0.58,-9.31,-2.92,1.83,-4.93,-9.01,9.38,23.45
EMA_CROSS_SAR,127,139,21.55,35.7,40.22,44.84,0.81,1.09,0.8,21.88,1.64,1.55,32,175.0,100.0,3.2,5,21.21,-2.26,-12.85,-3.28,0.75,2.38,0.84,17.01
EMA_CROSS_LONG_ONLY,127,140,4.41,6.98,23.09,29.92,0.37,0.36,0.23,31.25,1.23,0.58,16,168.2,48.05,1.6,4,0.58,-9.31,-3.13,1.49,-4.93,-9.01,9.02,23.45
EMA_CROSS_SAR,127,140,19.42,32.0,38.1,45.45,0.77,1.03,0.7,21.88,1.61,1.5,32,175.0,100.0,3.2,5,21.21,-2.26,-13.22,-3.94,0.75,2.38,0.18,17.01
EMA_CROSS_LONG_ONLY,127,141,4.78,7.57,23.45,29.67,0.38,0.37,0.26,31.25,1.24,0.6,16,168.2,48.07,1.6,4,0.46,-9.31,-3.13,1.96,-4.93,-9.01,9.02,23.45
EMA_CROSS_SAR,127,141,20.26,33.46,38.94,44.93,0.78,1.05,0.74,21.88,1.62,1.52,32,175.0,100.0,3.2,5,20.93,-2.26,-13.22,-3.04,0.75,2.38,0.18,17.01
EMA_CROSS_LONG_ONLY,127,142,5.53,8.78,24.21,29.49,0.41,0.4,0.3,31.25,1.26,0.65,16,168.2,48.07,1.6,4,0.46,-9.31,-2.61,1.7,-4.93,-9.01,9.02,24.01
EMA_CROSS_SAR,127,142,21.99,36.48,40.67,44.64,0.82,1.1,0.82,21.88,1.65,1.56,32,175.0,100.0,3.2,5,20.93,-2.26,-12.29,-3.55,0.75,2.38,0.18,18.06
EMA_CROSS_LONG_ONLY,127,143,5.08,8.06,23.76,29.79,0.39,0.39,0.27,29.41,1.25,0.59,17,158.6,48.14,1.7,3,-0.45,-9.31,-2.08,1.63,-4.93,-9.01,9.02,24.01
EMA_CROSS_SAR,127,143,21.09,34.89,39.76,44.1,0.8,1.08,0.79,20.59,1.63,1.45,34,164.7,100.0,3.4,5,18.87,-2.26,-11.32,-3.67,0.75,2.38,0.18,18.06
EMA_CROSS_LONG_ONLY,127,144,3.23,5.1,21.91,31.06,0.32,0.31,0.16,29.41,1.2,0.49,17,158.8,48.2,1.7,3,-0.68,-9.8,-2.08,1.41,-5.73,-9.01,9.14,23.95
EMA_CROSS_SAR,127,144,16.86,27.59,35.53,45.87,0.71,0.95,0.6,20.59,1.56,1.35,34,164.7,100.0,3.4,4,18.33,-3.32,-11.32,-4.09,-0.94,2.38,0.35,18.01
EMA_CROSS_LONG_ONLY,127,145,3.03,4.79,21.71,31.19,0.31,0.31,0.15,29.41,1.2,0.49,17,158.8,48.21,1.7,3,-0.05,-9.8,-1.89,1.94,-5.58,-10.54,9.14,23.95
EMA_CROSS_SAR,127,145,16.39,26.8,35.07,44.92,0.7,0.93,0.6,20.59,1.56,1.33,34,164.7,100.0,3.4,3,19.85,-3.32,-10.98,-3.09,-0.63,-1.05,0.35,18.01
EMA_CROSS_LONG_ONLY,127,146,2.58,4.07,21.26,31.51,0.29,0.29,0.13,29.41,1.18,0.47,17,159.0,48.27,1.7,4,0.47,-10.69,-1.63,1.68,-5.58,-10.54,9.14,23.98
EMA_CROSS_SAR,127,146,15.37,25.06,34.04,46.0,0.67,0.9,0.54,20.59,1.54,1.29,34,164.7,100.0,3.4,3,21.11,-5.23,-10.51,-3.59,-0.63,-1.05,0.35,18.07
EMA_CROSS_LONG_ONLY,127,147,2.94,4.63,21.61,31.33,0.31,0.3,0.15,29.41,1.19,0.49,17,159.0,48.27,1.7,4,0.21,-10.69,-1.63,1.89,-5.58,-10.54,9.5,24.07
EMA_CROSS_SAR,127,147,16.16,26.4,34.83,45.78,0.69,0.93,0.58,20.59,1.55,1.31,34,164.7,100.0,3.4,3,20.49,-5.23,-10.51,-3.2,-0.63,-1.05,1.0,18.24
EMA_CROSS_LONG_ONLY,127,148,0.52,0.82,19.2,32.94,0.21,0.21,0.02,27.78,1.13,0.33,18,150.5,48.38,1.8,3,-0.8,-10.69,-1.92,0.82,-5.58,-10.54,9.5,24.07
EMA_CROSS_SAR,127,148,10.88,17.53,29.55,47.24,0.57,0.76,0.37,19.44,1.47,1.11,36,155.6,100.0,3.6,3,18.2,-5.23,-11.05,-5.23,-0.63,-1.05,1.0,18.24
EMA_CROSS_LONG_ONLY,127,149,-1.44,-2.25,17.23,34.54,0.13,0.12,-0.07,26.32,1.09,0.21,19,142.8,48.45,1.9,3,-0.58,-10.69,-4.6,0.89,-5.58,-10.09,9.5,24.07
